ProductionOrderID,ProductionLineID,ProductID,ProductionDate,BatchSize,UnitCost,TotalProductionCost
22485,4003,1003,2025-06-03,1812,2.4,4348.8
22486,4002,1023,2024-02-10,2878,1.49,4288.22
22487,4006,1002,2024-02-13,8161,2.39,19504.79
22488,4010,1020,2023-04-02,6903,1.5,10354.5
22489,4003,1011,2023-04-10,5018,1.49,7476.82
22490,4009,1002,2024-01-31,8478,2.18,18482.04
22491,4001,1023,2025-04-16,8382,2.28,19110.96
22492,4007,1001,2024-05-19,1672,0.34,568.48
22493,4009,1005,2024-11-12,6197,1.28,7932.16
22494,4006,1004,2024-11-12,7421,0.99,7346.79
22495,4001,1003,2023-12-02,2372,1.38,3273.36
22496,4006,1016,2025-01-23,7223,1.96,14157.08
22497,4005,1020,2025-05-31,2858,0.66,1886.28
22498,4004,1011,2023-06-26,9885,0.4,3954.0
22499,4007,1019,2023-10-13,3143,1.93,6065.99
22500,4004,1004,2024-01-20,593,0.62,367.66
22501,4008,1006,2023-12-04,2728,0.53,1445.84
22502,4009,1006,2024-08-19,7130,2.3,16399.0
22503,4004,1005,2025-09-02,4768,2.02,9631.36
22504,4010,1013,2024-10-16,5831,1.69,9854.39
22505,4002,1020,2024-04-28,3376,2.42,8169.92
22506,4005,1007,2025-09-16,2090,1.6,3344.0
22507,4008,1022,2023-02-08,4097,0.62,2540.14
22508,4006,1007,2023-08-30,1461,1.89,2761.29
22509,4004,1009,2025-08-19,4826,1.98,9555.48
22510,4002,1013,2023-02-11,4291,1.21,5192.11
22511,4002,1024,2023-07-05,7639,1.02,7791.78
22512,4006,1018,2024-01-10,7845,0.54,4236.3
22513,4004,1016,2023-10-26,4210,2.32,9767.2
22514,4005,1008,2025-10-17,5666,0.81,4589.46
22515,4001,1009,2023-08-25,9605,1.96,18825.8
22516,4006,1022,2025-08-07,5809,2.41,13999.69
22517,4001,1016,2025-01-16,5922,1.69,10008.18
22518,4006,1007,2025-11-28,8145,2.5,20362.5
22519,4003,1020,2024-09-28,2962,0.57,1688.34
22520,4005,1002,2024-01-20,2232,0.63,1406.16
22521,4006,1015,2025-05-07,9774,1.18,11533.32
22522,4001,1014,2024-11-05,2893,2.23,6451.39
22523,4010,1020,2025-02-18,8827,1.25,11033.75
22524,4005,1004,2024-03-08,5885,2.14,12593.9
22525,4001,1005,2024-06-12,1750,2.18,3815.0
22526,4010,1022,2025-08-13,7967,1.19,9480.73
22527,4010,1006,2023-07-06,9475,2.12,20087.0
22528,4003,1007,2024-04-20,6100,2.35,14335.0
22529,4010,1025,2025-03-03,6753,1.81,12222.93
22530,4001,1009,2025-05-30,6505,1.87,12164.35
22531,4007,1023,2025-07-12,6191,2.42,14982.22
22532,4005,1003,2023-08-05,3755,1.98,7434.9
22533,4010,1019,2024-03-07,7506,0.2,1501.2
22534,4002,1010,2023-06-04,2245,1.07,2402.15
22535,4004,1012,2023-10-01,9957,0.37,3684.09
22536,4001,1010,2025-02-02,1290,0.65,838.5
22537,4002,1018,2024-10-14,2585,2.49,6436.65
22538,4008,1017,2023-12-29,7795,2.28,17772.6
22539,4009,1025,2024-12-06,9317,1.16,10807.72
22540,4003,1025,2023-07-19,6819,0.5,3409.5
22541,4007,1007,2024-07-02,2405,1.9,4569.5
22542,4004,1009,2024-05-01,8434,0.78,6578.52
22543,4003,1025,2024-06-04,1959,1.66,3251.94
22544,4005,1006,2024-03-08,8478,1.66,14073.48
22545,4006,1016,2024-07-10,3775,2.23,8418.25
22546,4002,1002,2025-11-07,2584,2.37,6124.08
22547,4010,1022,2024-01-10,5955,2.44,14530.2
22548,4001,1010,2025-06-11,9368,0.5,4684.0
22549,4006,1023,2023-10-28,682,0.61,416.02
22550,4007,1025,2025-02-14,4064,2.0,8128.0
22551,4003,1010,2023-04-27,8835,0.93,8216.55
22552,4008,1024,2023-10-12,9114,0.64,5832.96
22553,4002,1004,2023-05-26,7631,0.77,5875.87
22554,4004,1013,2025-06-09,4742,1.99,9436.58
22555,4001,1016,2023-07-04,8983,2.29,20571.07
22556,4002,1024,2024-08-24,4348,1.52,6608.96
22557,4002,1021,2025-05-01,2972,1.52,4517.44
22558,4002,1004,2024-08-28,8521,1.99,16956.79
22559,4001,1005,2024-01-31,5918,0.6,3550.8
22560,4002,1021,2024-10-20,7401,0.78,5772.78
22561,4008,1023,2025-10-06,9313,2.05,19091.65
22562,4010,1007,2025-09-29,9144,0.16,1463.04
22563,4001,1023,2023-05-08,8954,0.23,2059.42
22564,4003,1015,2023-12-16,4011,0.19,762.09
22565,4003,1022,2024-10-11,3008,0.93,2797.44
22566,4004,1003,2023-10-26,6585,0.69,4543.65
22567,4003,1014,2023-05-24,4199,1.45,6088.55
22568,4003,1005,2025-03-27,8573,0.37,3172.01
22569,4010,1016,2024-05-19,1294,2.36,3053.84
22570,4010,1001,2024-12-31,2206,0.98,2161.88
22571,4004,1023,2025-09-01,7977,2.42,19304.34
22572,4004,1013,2024-10-31,4840,1.16,5614.4
22573,4010,1019,2025-03-06,986,1.37,1350.82
22574,4010,1019,2023-05-05,7624,1.07,8157.68
22575,4002,1023,2024-04-06,2794,0.37,1033.78
22576,4005,1023,2024-07-24,2164,0.58,1255.12
22577,4006,1012,2025-02-01,9778,2.2,21511.6
22578,4001,1003,2025-03-05,6555,1.15,7538.25
22579,4008,1002,2025-01-26,7418,1.77,13129.86
22580,4001,1022,2023-09-05,2701,1.16,3133.16
22581,4002,1002,2025-08-30,1398,1.67,2334.66
22582,4001,1018,2025-04-11,8403,1.37,11512.11
22583,4007,1014,2025-09-05,3227,1.44,4646.88
22584,4006,1024,2024-12-24,1013,1.38,1397.94
22585,4006,1014,2025-01-09,9106,1.57,14296.42
22586,4009,1023,2024-03-03,3701,0.66,2442.66
22587,4001,1025,2025-10-27,1387,1.16,1608.92
22588,4003,1017,2025-10-25,2738,0.6,1642.8
22589,4006,1005,2023-03-05,2691,1.34,3605.94
22590,4008,1018,2024-03-30,1790,1.46,2613.4
22591,4010,1014,2025-10-10,7662,1.12,8581.44
22592,4001,1008,2024-03-10,2360,1.13,2666.8
22593,4003,1019,2023-03-02,1215,0.21,255.15
22594,4003,1015,2024-07-27,8080,1.15,9292.0
22595,4009,1011,2025-09-22,8659,0.97,8399.23
22596,4010,1004,2024-02-03,8335,1.01,8418.35
22597,4010,1007,2025-03-19,5032,2.16,10869.12
22598,4002,1020,2025-04-21,6997,0.29,2029.13
22599,4001,1020,2024-04-06,1321,1.97,2602.37
22600,4006,1019,2024-09-16,5536,2.12,11736.32
22601,4007,1022,2025-09-24,9744,2.17,21144.48
22602,4009,1022,2023-04-24,721,1.64,1182.44
22603,4007,1009,2023-07-22,6227,1.16,7223.32
22604,4010,1003,2024-08-26,1142,1.06,1210.52
22605,4010,1022,2025-12-24,761,2.43,1849.23
22606,4004,1023,2023-02-21,4372,0.31,1355.32
22607,4003,1020,2025-09-26,902,2.48,2236.96
22608,4003,1003,2023-04-07,7114,0.18,1280.52
22609,4007,1008,2024-09-17,5184,1.03,5339.52
22610,4002,1025,2025-11-14,6182,2.09,12920.38
22611,4003,1024,2024-01-04,6654,0.88,5855.52
22612,4002,1006,2024-12-31,9740,2.46,23960.4
22613,4006,1016,2024-04-19,885,2.11,1867.35
22614,4009,1011,2024-12-12,5847,1.85,10816.95
22615,4007,1013,2024-06-14,7973,2.19,17460.87
22616,4008,1017,2025-12-24,5515,0.83,4577.45
22617,4008,1021,2023-09-24,5775,1.81,10452.75
22618,4006,1016,2023-01-29,3417,0.57,1947.69
22619,4003,1018,2025-08-26,7839,0.5,3919.5
22620,4003,1022,2024-10-20,5819,1.92,11172.48
22621,4006,1007,2023-05-23,5077,1.36,6904.72
22622,4001,1008,2024-02-10,7690,0.52,3998.8
22623,4007,1018,2024-05-16,8753,1.73,15142.69
22624,4002,1023,2024-09-16,9495,0.92,8735.4
22625,4006,1008,2024-04-27,3830,1.92,7353.6
22626,4007,1023,2025-06-24,3300,1.09,3597.0
22627,4003,1025,2024-03-13,3731,1.35,5036.85
22628,4008,1013,2024-10-10,7078,2.41,17057.98
22629,4006,1015,2023-06-17,4529,0.59,2672.11
22630,4009,1016,2023-10-14,6584,1.67,10995.28
22631,4001,1017,2024-05-22,7779,1.42,11046.18
22632,4004,1005,2025-11-02,8325,0.36,2997.0
22633,4003,1022,2023-01-13,761,1.83,1392.63
22634,4003,1008,2025-10-30,2527,0.13,328.51
22635,4002,1003,2023-10-31,9999,0.57,5699.43
22636,4009,1008,2023-04-07,9804,1.34,13137.36
22637,4008,1007,2024-04-01,9032,2.28,20592.96
22638,4010,1004,2025-08-24,3640,1.89,6879.6
22639,4005,1016,2024-04-04,5247,2.38,12487.86
22640,4004,1010,2024-01-05,3574,0.63,2251.62
22641,4009,1014,2025-07-05,4594,0.27,1240.38
22642,4008,1024,2025-02-21,5200,0.8,4160.0
22643,4009,1014,2024-06-18,8336,1.68,14004.48
22644,4006,1002,2025-05-09,1306,1.85,2416.1
22645,4003,1008,2025-06-08,5764,0.16,922.24
22646,4004,1025,2023-10-24,1871,0.68,1272.28
22647,4006,1007,2023-12-11,1559,1.33,2073.47
22648,4003,1007,2024-10-09,6460,0.57,3682.2
22649,4009,1019,2024-04-21,4653,1.03,4792.59
22650,4007,1008,2024-07-31,9492,0.87,8258.04
22651,4003,1010,2025-12-24,3297,1.71,5637.87
22652,4001,1009,2024-04-08,581,1.48,859.88
22653,4001,1012,2025-08-01,744,1.09,810.96
22654,4009,1003,2025-10-26,4313,0.76,3277.88
22655,4008,1004,2024-07-22,942,1.08,1017.36
22656,4004,1019,2024-07-01,8616,2.11,18179.76
22657,4010,1016,2023-09-05,9923,0.77,7640.71
22658,4008,1018,2024-04-16,1408,0.41,577.28
22659,4005,1003,2023-07-06,1188,0.56,665.28
22660,4005,1016,2023-12-13,5313,1.45,7703.85
22661,4004,1018,2025-06-06,6859,2.38,16324.42
22662,4009,1012,2025-09-03,3009,1.0,3009.0
22663,4001,1022,2025-06-25,8977,0.89,7989.53
22664,4007,1009,2024-11-12,2005,0.18,360.9
22665,4009,1015,2024-11-15,3603,0.59,2125.77
22666,4007,1025,2025-05-21,9244,0.95,8781.8
22667,4001,1019,2023-08-07,4637,0.52,2411.24
22668,4008,1021,2025-03-29,2549,1.9,4843.1
22669,4003,1012,2023-10-22,1135,1.5,1702.5
22670,4002,1007,2025-10-31,7995,0.7,5596.5
22671,4006,1005,2025-04-23,6621,2.17,14367.57
22672,4009,1005,2025-12-30,5948,1.74,10349.52
22673,4002,1003,2023-01-17,1128,2.12,2391.36
22674,4002,1021,2023-02-06,1149,2.46,2826.54
22675,4004,1021,2025-10-12,9505,1.38,13116.9
22676,4003,1015,2023-08-20,1736,1.42,2465.12
22677,4005,1008,2023-10-21,7560,1.72,13003.2
22678,4009,1006,2025-03-19,8136,1.89,15377.04
22679,4006,1010,2023-10-25,1324,1.86,2462.64
22680,4005,1019,2025-10-21,7463,0.81,6045.03
22681,4006,1008,2023-10-02,6422,1.76,11302.72
22682,4009,1007,2024-04-18,1169,1.01,1180.69
22683,4003,1005,2023-02-01,6264,1.54,9646.56
22684,4006,1008,2024-09-05,1726,0.63,1087.38
22685,4009,1025,2024-05-13,1094,1.77,1936.38
22686,4006,1025,2023-03-26,7754,0.97,7521.38
22687,4008,1010,2023-10-30,8445,2.45,20690.25
22688,4001,1019,2025-03-11,1001,2.27,2272.27
22689,4008,1006,2023-11-04,6099,0.53,3232.47
22690,4007,1020,2025-05-02,8595,1.09,9368.55
22691,4002,1019,2024-02-07,5390,1.1,5929.0
22692,4006,1012,2024-07-14,1941,2.49,4833.09
22693,4009,1005,2023-03-07,7812,0.49,3827.88
22694,4006,1006,2024-12-10,9587,0.53,5081.11
22695,4007,1012,2024-01-18,3606,2.0,7212.0
22696,4003,1024,2024-12-31,3125,1.72,5375.0
22697,4002,1005,2025-03-27,6765,2.09,14138.85
22698,4003,1018,2024-01-10,7323,1.68,12302.64
22699,4003,1007,2025-05-26,3379,1.98,6690.42
22700,4006,1002,2024-02-09,3537,1.16,4102.92
22701,4003,1011,2025-11-10,9260,2.23,20649.8
22702,4007,1010,2025-09-16,2131,2.21,4709.51
22703,4007,1019,2023-05-10,7028,0.2,1405.6
22704,4007,1022,2023-11-30,2172,1.82,3953.04
22705,4008,1010,2024-10-28,9424,1.99,18753.76
22706,4009,1017,2023-07-22,6079,0.33,2006.07
22707,4003,1020,2025-03-10,516,0.24,123.84
22708,4010,1009,2023-01-17,1021,1.9,1939.9
22709,4004,1016,2025-09-06,8504,2.3,19559.2
22710,4007,1007,2025-03-24,8844,1.79,15830.76
22711,4005,1017,2024-07-24,5804,2.32,13465.28
22712,4001,1013,2024-03-22,4616,1.61,7431.76
22713,4006,1021,2025-06-06,5642,1.94,10945.48
22714,4003,1017,2025-02-09,4158,0.65,2702.7
22715,4003,1005,2024-08-14,6867,2.47,16961.49
22716,4004,1020,2025-12-14,5132,0.98,5029.36
22717,4007,1002,2025-03-11,9179,2.15,19734.85
22718,4007,1022,2025-09-03,8667,1.39,12047.13
22719,4007,1022,2023-12-25,8186,2.16,17681.76
22720,4003,1003,2025-08-06,1637,2.39,3912.43
22721,4005,1019,2024-08-13,1056,0.62,654.72
22722,4006,1015,2024-06-09,5644,1.66,9369.04
22723,4005,1019,2025-12-05,2099,0.58,1217.42
22724,4007,1009,2023-05-13,2688,0.87,2338.56
22725,4010,1001,2024-11-08,6588,1.81,11924.28
22726,4004,1025,2025-05-31,9013,0.32,2884.16
22727,4010,1012,2025-11-25,3451,2.26,7799.26
22728,4007,1011,2024-01-25,8512,1.06,9022.72
22729,4001,1020,2025-01-20,8989,1.01,9078.89
22730,4008,1013,2025-03-17,5721,0.53,3032.13
22731,4005,1018,2025-06-01,7969,1.12,8925.28
22732,4010,1011,2023-06-25,9429,2.16,20366.64
22733,4002,1006,2024-06-07,2013,1.96,3945.48
22734,4007,1003,2024-01-05,4627,0.64,2961.28
22735,4006,1006,2024-11-22,4398,1.23,5409.54
22736,4002,1006,2023-07-17,1276,0.78,995.28
22737,4005,1013,2025-05-11,8826,0.88,7766.88
22738,4009,1003,2024-07-23,7059,1.73,12212.07
22739,4009,1022,2024-06-03,4752,0.17,807.84
22740,4009,1008,2023-02-03,7276,1.55,11277.8
22741,4002,1015,2023-08-03,5015,1.71,8575.65
22742,4005,1018,2025-07-29,2930,0.87,2549.1
22743,4010,1022,2025-01-04,6279,1.2,7534.8
22744,4005,1010,2024-02-27,6030,1.67,10070.1
22745,4008,1007,2023-07-07,4542,2.03,9220.26
22746,4004,1011,2025-09-19,7413,0.28,2075.64
22747,4006,1020,2025-02-13,7010,2.2,15422.0
22748,4010,1002,2024-10-13,6043,0.88,5317.84
22749,4002,1002,2025-07-22,6889,1.21,8335.69
22750,4005,1025,2023-03-01,929,0.52,483.08
22751,4003,1009,2023-08-03,2934,2.25,6601.5
22752,4001,1021,2023-09-28,3281,1.56,5118.36
22753,4002,1003,2023-07-09,6848,0.12,821.76
22754,4009,1019,2025-03-10,7343,0.2,1468.6
22755,4009,1009,2025-09-23,5581,0.15,837.15
22756,4001,1017,2024-02-03,8062,0.51,4111.62
22757,4007,1006,2023-06-27,7536,1.84,13866.24
22758,4009,1020,2025-09-12,521,0.47,244.87
22759,4003,1014,2023-04-12,2594,0.28,726.32
22760,4003,1021,2023-09-26,6628,0.69,4573.32
22761,4007,1017,2024-11-05,1276,1.02,1301.52
22762,4003,1008,2025-09-25,3105,0.57,1769.85
22763,4003,1012,2023-05-20,8853,1.99,17617.47
22764,4001,1017,2023-01-12,3620,1.14,4126.8
22765,4009,1009,2024-11-27,6332,1.03,6521.96
22766,4007,1014,2023-09-02,1492,1.66,2476.72
22767,4002,1015,2023-06-13,967,0.52,502.84
22768,4002,1025,2023-12-17,8188,0.49,4012.12
22769,4006,1002,2023-05-18,3694,0.61,2253.34
22770,4004,1010,2023-06-25,1633,1.92,3135.36
22771,4002,1010,2025-09-25,1876,0.58,1088.08
22772,4009,1022,2023-10-26,3908,0.6,2344.8
22773,4010,1016,2025-11-22,6031,0.51,3075.81
22774,4002,1006,2024-11-25,7695,0.16,1231.2
22775,4008,1003,2023-05-16,2886,1.38,3982.68
22776,4001,1020,2024-03-11,3706,1.49,5521.94
22777,4010,1009,2023-02-11,6428,0.98,6299.44
22778,4008,1017,2023-03-01,3704,1.22,4518.88
22779,4003,1017,2023-05-31,1511,2.48,3747.28
22780,4007,1024,2024-10-31,6933,0.27,1871.91
22781,4003,1002,2025-04-25,9597,1.34,12859.98
22782,4007,1015,2023-04-09,7811,0.73,5702.03
22783,4005,1024,2025-12-21,4986,1.91,9523.26
22784,4007,1022,2023-09-14,9294,1.59,14777.46
22785,4003,1023,2024-11-12,7203,1.44,10372.32
22786,4001,1007,2025-01-05,3621,0.8,2896.8
22787,4002,1005,2025-09-20,8302,1.2,9962.4
22788,4007,1001,2023-11-19,9581,2.13,20407.53
22789,4004,1023,2025-11-17,1275,0.69,879.75
22790,4005,1020,2024-04-21,4546,1.91,8682.86
22791,4008,1012,2024-02-04,4085,1.12,4575.2
22792,4003,1017,2024-01-05,3294,1.24,4084.56
22793,4002,1008,2024-05-28,7021,0.97,6810.37
22794,4003,1012,2025-03-07,502,2.07,1039.14
22795,4002,1020,2023-11-08,9624,2.09,20114.16
22796,4001,1008,2025-09-10,1665,1.32,2197.8
22797,4007,1004,2024-11-01,4146,2.45,10157.7
22798,4002,1024,2023-09-29,9470,0.68,6439.6
22799,4010,1011,2024-06-30,3056,1.3,3972.8
22800,4004,1009,2023-09-30,4716,1.96,9243.36
22801,4006,1025,2023-02-23,7929,0.51,4043.79
22802,4002,1002,2025-02-04,3783,1.84,6960.72
22803,4008,1022,2023-06-24,5532,1.01,5587.32
22804,4008,1005,2025-02-22,9190,1.63,14979.7
22805,4006,1021,2024-05-07,858,0.47,403.26
22806,4010,1009,2025-06-25,9118,1.38,12582.84
22807,4005,1018,2024-10-01,9052,1.51,13668.52
22808,4003,1021,2023-01-22,2670,1.02,2723.4
22809,4001,1012,2024-12-15,1969,0.35,689.15
22810,4009,1020,2024-08-25,4418,0.48,2120.64
22811,4003,1023,2025-04-01,3702,0.26,962.52
22812,4003,1006,2024-11-20,5258,1.34,7045.72
22813,4001,1023,2023-09-08,6259,0.43,2691.37
22814,4008,1012,2024-06-18,7667,0.64,4906.88
22815,4002,1023,2024-02-08,3926,2.46,9657.96
22816,4008,1012,2024-06-13,502,1.92,963.84
22817,4001,1002,2024-09-13,9969,0.96,9570.24
22818,4009,1019,2025-07-11,7662,1.77,13561.74
22819,4004,1022,2025-03-11,3062,1.14,3490.68
22820,4006,1003,2025-02-17,3796,1.99,7554.04
22821,4002,1017,2024-07-09,2740,2.11,5781.4
22822,4008,1021,2023-02-22,9707,1.72,16696.04
22823,4001,1008,2023-12-18,3155,0.65,2050.75
22824,4009,1003,2025-11-07,8029,0.7,5620.3
22825,4007,1024,2024-01-14,3288,1.37,4504.56
22826,4008,1010,2023-08-20,7257,1.7,12336.9
22827,4001,1005,2024-04-23,2050,0.8,1640.0
22828,4008,1008,2024-09-15,6704,2.12,14212.48
22829,4004,1014,2023-10-26,1752,1.08,1892.16
22830,4003,1012,2023-02-25,6575,0.61,4010.75
22831,4008,1024,2023-12-05,5099,0.8,4079.2
22832,4005,1011,2025-07-17,530,2.12,1123.6
22833,4006,1019,2025-12-29,1404,0.11,154.44
22834,4009,1004,2025-06-16,7648,0.96,7342.08
22835,4003,1008,2025-10-20,3464,1.53,5299.92
22836,4001,1002,2025-10-22,882,0.61,538.02
22837,4004,1018,2023-01-05,5936,0.87,5164.32
22838,4005,1010,2025-06-16,9867,1.6,15787.2
22839,4009,1022,2023-05-16,740,0.66,488.4
22840,4005,1019,2024-05-23,7378,1.05,7746.9
22841,4005,1014,2025-05-10,9224,2.15,19831.6
22842,4009,1016,2023-06-24,4887,2.36,11533.32
22843,4010,1003,2025-11-18,6728,1.08,7266.24
22844,4007,1014,2023-03-22,8875,1.85,16418.75
22845,4005,1010,2025-11-15,3732,1.92,7165.44
22846,4001,1009,2025-12-27,4169,2.41,10047.29
22847,4007,1023,2024-12-29,6229,0.84,5232.36
22848,4001,1021,2023-01-02,8919,0.45,4013.55
22849,4004,1013,2025-05-05,4811,0.56,2694.16
22850,4008,1019,2023-08-02,9923,1.28,12701.44
22851,4004,1005,2025-07-30,2959,1.34,3965.06
22852,4002,1012,2025-10-19,6857,0.63,4319.91
22853,4009,1023,2024-04-01,1003,1.12,1123.36
22854,4007,1013,2023-01-13,6772,0.51,3453.72
22855,4008,1001,2023-10-30,8268,1.35,11161.8
22856,4009,1025,2024-10-10,8455,1.93,16318.15
22857,4003,1008,2025-04-01,6819,0.99,6750.81
22858,4003,1025,2025-06-07,4883,2.25,10986.75
22859,4005,1016,2025-06-18,5250,2.17,11392.5
22860,4007,1024,2024-12-12,1496,1.36,2034.56
22861,4006,1010,2025-12-30,9303,1.66,15442.98
22862,4004,1015,2025-10-15,8866,0.8,7092.8
22863,4006,1010,2023-01-23,3720,0.33,1227.6
22864,4003,1006,2023-01-09,4735,0.1,473.5
22865,4010,1017,2023-06-30,4544,0.74,3362.56
22866,4005,1008,2024-08-12,2450,0.4,980.0
22867,4009,1025,2023-07-13,1201,0.67,804.67
22868,4010,1004,2025-01-25,6060,1.29,7817.4
22869,4008,1010,2024-10-01,1265,1.49,1884.85
22870,4002,1006,2023-01-09,4055,0.79,3203.45
22871,4005,1002,2023-02-15,2462,0.75,1846.5
22872,4005,1023,2025-03-31,3242,2.15,6970.3
22873,4006,1025,2023-10-14,2690,1.0,2690.0
22874,4001,1019,2025-09-16,7944,2.13,16920.72
22875,4009,1012,2025-02-06,946,1.04,983.84
22876,4010,1011,2025-10-19,5772,1.07,6176.04
22877,4008,1024,2024-03-29,2519,2.37,5970.03
22878,4001,1012,2025-08-11,1380,2.09,2884.2
22879,4001,1018,2023-05-20,1105,0.42,464.1
22880,4006,1019,2023-05-06,3265,0.83,2709.95
22881,4005,1025,2024-06-24,5151,0.18,927.18
22882,4006,1010,2023-04-03,6471,2.09,13524.39
22883,4006,1012,2024-01-11,3541,1.12,3965.92
22884,4001,1021,2023-05-15,1191,2.46,2929.86
22885,4004,1006,2024-10-22,1413,1.03,1455.39
22886,4007,1002,2024-01-14,1210,1.34,1621.4
22887,4005,1008,2025-06-21,9948,0.98,9749.04
22888,4004,1018,2024-04-09,8180,2.23,18241.4
22889,4005,1021,2023-08-15,6215,1.81,11249.15
22890,4006,1005,2024-05-22,9013,1.48,13339.24
22891,4009,1021,2025-11-22,9807,2.31,22654.17
22892,4006,1012,2023-04-15,8466,0.52,4402.32
22893,4009,1017,2023-11-07,914,0.15,137.1
22894,4006,1014,2025-10-03,9546,1.35,12887.1
22895,4008,1015,2024-11-23,2664,2.05,5461.2
22896,4008,1008,2025-02-20,7307,0.34,2484.38
22897,4003,1001,2024-03-22,4419,2.43,10738.17
22898,4009,1009,2023-12-11,3920,2.21,8663.2
22899,4002,1015,2023-05-17,9586,1.72,16487.92
22900,4002,1006,2023-11-11,4366,2.07,9037.62
22901,4004,1006,2023-09-19,2398,1.75,4196.5
22902,4004,1007,2024-11-12,6014,0.43,2586.02
22903,4006,1016,2025-12-20,7720,1.67,12892.4
22904,4008,1007,2025-03-14,8196,1.83,14998.68
22905,4007,1019,2024-10-14,2940,2.42,7114.8
22906,4002,1025,2025-04-02,830,1.48,1228.4
22907,4001,1007,2023-12-25,4135,0.34,1405.9
22908,4008,1022,2023-12-05,3639,0.83,3020.37
22909,4004,1005,2023-12-22,1430,1.77,2531.1
22910,4009,1024,2025-03-27,7071,2.37,16758.27
22911,4002,1008,2025-10-10,4345,1.59,6908.55
22912,4010,1007,2023-09-10,6178,1.92,11861.76
22913,4006,1014,2024-11-25,3715,2.43,9027.45
22914,4005,1004,2025-10-11,746,1.42,1059.32
22915,4001,1002,2025-10-25,7607,0.41,3118.87
22916,4005,1008,2024-10-29,4413,0.66,2912.58
22917,4007,1016,2025-05-09,9463,1.72,16276.36
22918,4004,1008,2025-08-17,8069,2.1,16944.9
22919,4003,1016,2024-10-26,4094,2.0,8188.0
22920,4002,1022,2025-03-22,5455,2.31,12601.05
22921,4001,1003,2025-01-31,8371,0.72,6027.12
22922,4007,1023,2024-01-10,4811,0.91,4378.01
22923,4002,1004,2025-03-08,1590,0.69,1097.1
22924,4002,1018,2025-02-19,4114,1.98,8145.72
22925,4006,1025,2024-07-11,4667,0.87,4060.29
22926,4001,1006,2023-10-03,7056,1.71,12065.76
22927,4009,1014,2024-09-11,3972,2.04,8102.88
22928,4005,1011,2025-12-28,4699,1.41,6625.59
22929,4001,1024,2024-06-01,8078,0.52,4200.56
22930,4003,1012,2025-12-02,3023,0.89,2690.47
22931,4001,1017,2025-02-01,8711,2.04,17770.44
22932,4006,1008,2024-03-24,7269,1.72,12502.68
22933,4007,1001,2023-04-17,5883,1.79,10530.57
22934,4004,1001,2024-01-21,527,1.25,658.75
22935,4005,1008,2024-12-02,1644,1.92,3156.48
22936,4009,1006,2025-03-18,5545,0.67,3715.15
22937,4010,1003,2023-07-02,527,1.64,864.28
22938,4008,1011,2024-02-05,3186,1.67,5320.62
22939,4003,1004,2024-06-24,1297,1.94,2516.18
22940,4002,1022,2024-01-08,8405,0.58,4874.9
22941,4009,1006,2025-06-15,530,1.83,969.9
22942,4001,1024,2023-05-17,2479,1.55,3842.45
22943,4002,1009,2025-10-10,2532,0.33,835.56
22944,4009,1006,2024-08-29,4458,2.22,9896.76
22945,4008,1010,2023-12-11,8737,1.37,11969.69
22946,4001,1001,2023-11-12,1791,0.99,1773.09
22947,4002,1009,2025-06-08,4217,1.52,6409.84
22948,4002,1020,2025-01-10,5854,1.75,10244.5
22949,4009,1012,2023-08-08,1737,1.43,2483.91
22950,4008,1011,2024-08-15,5426,2.29,12425.54
22951,4003,1025,2025-05-19,832,0.68,565.76
22952,4005,1012,2023-01-24,3042,1.43,4350.06
22953,4005,1016,2025-02-21,9368,0.29,2716.72
22954,4010,1006,2024-02-01,8267,1.25,10333.75
22955,4007,1025,2024-07-03,4610,1.09,5024.9
22956,4005,1014,2025-10-28,8925,1.37,12227.25
22957,4001,1008,2023-05-10,1622,1.87,3033.14
22958,4010,1018,2023-01-23,7035,1.86,13085.1
22959,4005,1001,2025-03-28,3073,1.61,4947.53
22960,4008,1004,2024-08-29,4455,2.28,10157.4
22961,4004,1008,2025-07-30,3914,2.34,9158.76
22962,4005,1013,2025-03-06,4010,0.4,1604.0
22963,4007,1007,2025-03-03,4067,1.71,6954.57
22964,4003,1011,2023-12-18,4832,1.87,9035.84
22965,4008,1010,2025-02-18,3156,1.99,6280.44
22966,4007,1005,2023-07-21,1652,1.72,2841.44
22967,4008,1010,2023-01-10,3993,1.25,4991.25
22968,4005,1022,2025-02-13,798,1.1,877.8
22969,4010,1018,2024-10-09,5807,2.03,11788.21
22970,4007,1009,2025-12-27,2632,2.5,6580.0
22971,4010,1006,2023-11-12,2450,2.43,5953.5
22972,4003,1020,2023-01-11,5742,0.96,5512.32
22973,4006,1013,2025-07-06,974,2.1,2045.4
22974,4006,1003,2023-08-05,5607,0.84,4709.88
22975,4005,1001,2024-05-10,8759,0.84,7357.56
22976,4008,1007,2025-04-17,4376,1.57,6870.32
22977,4007,1008,2025-01-23,2593,0.78,2022.54
22978,4006,1022,2023-07-08,9068,2.41,21853.88
22979,4006,1006,2023-06-25,9380,0.65,6097.0
22980,4002,1006,2025-08-14,6113,0.29,1772.77
22981,4003,1004,2023-09-26,5992,0.98,5872.16
22982,4001,1008,2025-02-25,5142,0.26,1336.92
22983,4002,1011,2023-06-10,7357,2.06,15155.42
22984,4001,1014,2023-11-24,1784,0.61,1088.24
