SalesOrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,TotalAmount
23173,2023-03-31,2022,1007,4214,2.95,12431.3
23174,2023-07-21,2070,1014,4620,3.68,17001.6
23175,2024-12-14,2355,1005,3945,0.46,1814.7
23176,2025-04-20,2178,1007,697,0.47,327.59
23177,2025-04-25,2300,1005,1471,1.99,2927.29
23178,2023-08-20,2087,1003,2516,3.48,8755.68
23179,2023-02-25,2402,1003,3243,3.89,12615.27
23180,2023-12-30,2372,1019,2590,5.57,14426.3
23181,2024-02-26,2326,1012,2475,3.04,7524.0
23182,2025-03-31,2362,1021,874,1.02,891.48
23183,2025-02-08,2465,1005,2524,0.93,2347.32
23184,2024-09-25,2148,1023,614,5.17,3174.38
23185,2025-11-07,2490,1011,2439,2.45,5975.55
23186,2025-12-22,2425,1025,324,3.15,1020.6
23187,2023-04-26,2371,1022,2721,2.75,7482.75
23188,2025-10-26,2432,1001,371,1.71,634.41
23189,2023-04-02,2126,1017,1090,1.63,1776.7
23190,2025-01-22,2196,1014,3993,3.16,12617.88
23191,2023-08-24,2419,1018,4765,3.48,16582.2
23192,2024-05-14,2442,1008,4831,3.92,18937.52
23193,2025-08-27,2351,1017,3564,2.76,9836.64
23194,2025-01-26,2009,1004,101,1.02,103.02
23195,2024-12-07,2135,1002,769,3.94,3029.86
23196,2024-08-21,2397,1024,1858,4.11,7636.38
23197,2024-05-14,2153,1003,4224,5.09,21500.16
23198,2023-08-08,2354,1006,723,3.8,2747.4
23199,2023-05-01,2362,1015,3065,3.56,10911.4
23200,2025-11-30,2365,1012,3573,3.38,12076.74
23201,2025-12-06,2269,1012,4415,1.81,7991.15
23202,2024-05-02,2109,1011,1583,2.74,4337.42
23203,2023-10-02,2178,1020,2200,2.74,6028.0
23204,2023-03-12,2403,1007,3193,1.06,3384.58
23205,2024-02-11,2241,1024,4201,5.61,23567.61
23206,2024-03-25,2094,1010,3651,5.19,18948.69
23207,2023-08-19,2046,1015,309,2.39,738.51
23208,2024-09-04,2033,1020,4649,2.42,11250.58
23209,2024-09-28,2478,1007,3158,3.07,9695.06
23210,2023-06-27,2282,1022,4798,4.81,23078.38
23211,2023-04-01,2468,1004,969,1.24,1201.56
23212,2024-12-16,2473,1008,1214,3.05,3702.7
23213,2023-02-08,2492,1003,383,3.54,1355.82
23214,2023-04-09,2102,1020,4012,3.91,15686.92
23215,2025-04-12,2135,1013,1721,5.99,10308.79
23216,2025-10-08,2128,1022,3485,2.88,10036.8
23217,2023-07-03,2403,1018,3939,4.17,16425.63
23218,2023-05-04,2353,1022,4331,2.37,10264.47
23219,2023-08-13,2245,1001,2889,2.63,7598.07
23220,2025-08-02,2082,1022,3238,4.02,13016.76
23221,2024-09-02,2426,1023,3409,3.76,12817.84
23222,2025-04-07,2386,1005,1441,0.72,1037.52
23223,2023-05-29,2264,1014,147,3.33,489.51
23224,2025-04-20,2249,1025,2879,3.65,10508.35
23225,2024-10-12,2398,1010,4840,6.48,31363.2
23226,2024-12-17,2229,1007,4454,1.7,7571.8
23227,2023-07-27,2427,1015,2379,3.89,9254.31
23228,2025-08-11,2023,1022,3675,2.95,10841.25
23229,2024-09-30,2364,1015,3462,4.45,15405.9
23230,2023-12-05,2366,1012,3324,2.44,8110.56
23231,2024-10-28,2495,1013,4365,5.78,25229.7
23232,2025-10-18,2324,1005,3235,2.33,7537.55
23233,2023-02-14,2168,1002,3278,6.09,19963.02
23234,2024-07-10,2244,1013,1817,5.09,9248.53
23235,2025-11-22,2301,1022,4738,3.33,15777.54
23236,2024-08-31,2452,1016,1542,1.66,2559.72
23237,2025-09-21,2356,1006,4561,1.87,8529.07
23238,2025-05-10,2201,1012,394,0.57,224.58
23239,2023-04-14,2447,1014,1464,4.1,6002.4
23240,2025-03-08,2299,1021,1292,0.98,1266.16
23241,2025-10-27,2350,1018,4605,5.86,26985.3
23242,2025-11-29,2495,1020,2618,2.14,5602.52
23243,2024-01-19,2225,1006,4376,3.05,13346.8
23244,2025-08-28,2183,1009,2076,4.64,9632.64
23245,2023-05-05,2262,1022,1790,3.75,6712.5
23246,2023-09-12,2332,1025,4869,1.39,6767.91
23247,2024-05-25,2274,1005,3539,2.55,9024.45
23248,2025-04-04,2364,1011,3021,1.77,5347.17
23249,2023-11-20,2228,1017,351,0.85,298.35
23250,2025-09-29,2109,1010,1208,5.28,6378.24
23251,2025-12-24,2137,1001,888,3.67,3258.96
23252,2024-07-02,2055,1007,4086,2.7,11032.2
23253,2025-07-30,2067,1018,4323,5.37,23214.51
23254,2023-09-04,2282,1023,2231,4.25,9481.75
23255,2024-12-18,2337,1001,1887,3.76,7095.12
23256,2023-03-16,2062,1006,1383,1.47,2033.01
23257,2024-12-26,2107,1006,531,1.95,1035.45
23258,2024-12-07,2214,1009,2111,3.15,6649.65
23259,2025-02-24,2395,1006,4381,2.95,12923.95
23260,2025-06-28,2023,1003,3960,5.68,22492.8
23261,2024-08-20,2253,1010,2262,5.74,12983.88
23262,2023-04-23,2291,1023,241,5.39,1298.99
23263,2023-12-16,2466,1024,2926,4.49,13137.74
23264,2024-04-15,2461,1013,904,5.31,4800.24
23265,2024-02-24,2146,1020,668,4.16,2778.88
23266,2024-04-17,2120,1006,2160,2.27,4903.2
23267,2024-06-22,2461,1005,2993,2.36,7063.48
23268,2023-06-28,2453,1020,1586,4.36,6914.96
23269,2024-02-25,2071,1010,2148,4.48,9623.04
23270,2023-10-25,2381,1021,4474,1.94,8679.56
23271,2023-07-10,2360,1002,801,3.87,3099.87
23272,2024-11-01,2411,1006,251,2.7,677.7
23273,2025-05-25,2011,1002,4342,5.31,23056.02
23274,2024-08-16,2453,1021,2050,2.4,4920.0
23275,2025-11-15,2494,1012,3412,2.31,7881.72
23276,2023-10-29,2393,1021,2718,0.57,1549.26
23277,2023-10-02,2059,1018,2292,5.26,12055.92
23278,2023-06-22,2040,1001,2631,1.24,3262.44
23279,2024-05-30,2118,1024,1938,4.53,8779.14
23280,2025-06-21,2094,1013,4140,3.17,13123.8
23281,2024-12-05,2455,1012,3232,3.12,10083.84
23282,2024-01-28,2163,1003,1437,4.65,6682.05
23283,2023-09-13,2088,1007,4545,1.76,7999.2
23284,2024-02-21,2227,1016,1641,2.2,3610.2
23285,2023-04-07,2401,1001,3451,2.04,7040.04
23286,2023-01-08,2001,1002,279,6.33,1766.07
23287,2025-04-27,2464,1001,4095,1.97,8067.15
23288,2023-06-28,2031,1024,2339,5.49,12841.11
23289,2023-08-10,2133,1004,4111,3.74,15375.14
23290,2024-10-09,2040,1025,1831,2.09,3826.79
23291,2025-07-17,2359,1017,635,2.78,1765.3
23292,2025-05-08,2003,1021,3349,1.36,4554.64
23293,2025-11-16,2429,1016,2597,1.21,3142.37
23294,2025-02-06,2451,1017,3712,1.81,6718.72
23295,2024-08-29,2127,1014,1527,3.73,5695.71
23296,2024-01-29,2325,1002,3157,5.87,18531.59
23297,2025-01-15,2154,1020,1052,3.28,3450.56
23298,2023-04-19,2122,1010,4005,5.95,23829.75
23299,2023-05-21,2241,1002,1476,4.59,6774.84
23300,2025-02-01,2043,1002,1965,4.17,8194.05
23301,2024-10-11,2261,1017,992,0.9,892.8
23302,2023-01-05,2382,1009,1282,3.39,4345.98
23303,2023-02-07,2495,1008,3588,4.36,15643.68
23304,2025-09-05,2457,1009,746,4.98,3715.08
23305,2024-09-11,2391,1004,3536,2.25,7956.0
23306,2025-12-11,2242,1020,2143,1.82,3900.26
23307,2024-06-01,2490,1023,4677,5.32,24881.64
23308,2023-09-02,2438,1018,3329,4.16,13848.64
23309,2023-11-24,2295,1008,1375,3.87,5321.25
23310,2024-02-16,2127,1005,1287,1.02,1312.74
23311,2025-07-24,2068,1020,2994,2.06,6167.64
23312,2025-07-01,2250,1018,4795,5.78,27715.1
23313,2024-12-07,2207,1024,4736,5.45,25811.2
23314,2024-04-21,2203,1010,1019,6.76,6888.44
23315,2025-12-06,2304,1008,3760,3.98,14964.8
23316,2025-09-28,2378,1011,4692,0.76,3565.92
23317,2024-11-17,2108,1001,4925,1.3,6402.5
23318,2024-10-22,2117,1014,2435,5.53,13465.55
23319,2023-12-01,2452,1019,1565,5.31,8310.15
23320,2023-04-06,2392,1022,1940,3.04,5897.6
23321,2024-05-31,2147,1023,1734,5.53,9589.02
23322,2024-08-26,2273,1021,741,1.18,874.38
23323,2025-12-30,2405,1010,1042,3.91,4074.22
23324,2024-11-26,2236,1010,4423,4.99,22070.77
23325,2025-04-24,2388,1017,1104,1.33,1468.32
23326,2024-05-12,2333,1019,4578,4.98,22798.44
23327,2024-02-02,2185,1019,431,4.36,1879.16
23328,2025-04-16,2185,1025,4276,1.23,5259.48
23329,2023-03-17,2070,1018,2529,5.74,14516.46
23330,2023-01-11,2432,1014,3444,4.82,16600.08
23331,2024-07-19,2076,1022,3383,2.11,7138.13
23332,2025-04-28,2124,1016,404,2.56,1034.24
23333,2023-06-02,2449,1021,370,2.23,825.1
23334,2023-08-14,2040,1025,483,2.32,1120.56
23335,2023-08-11,2403,1022,1322,2.31,3053.82
23336,2025-01-08,2063,1018,1300,5.65,7345.0
23337,2023-11-11,2319,1010,1370,6.05,8288.5
23338,2023-04-04,2002,1009,3083,4.81,14829.23
23339,2023-07-06,2137,1012,1439,1.97,2834.83
23340,2023-02-12,2490,1023,2563,3.08,7894.04
23341,2025-09-03,2143,1021,4209,0.11,462.99
23342,2024-06-05,2465,1009,3673,5.48,20128.04
23343,2025-04-29,2034,1002,726,5.21,3782.46
23344,2023-11-07,2471,1005,1533,0.48,735.84
23345,2024-09-26,2210,1018,3607,4.73,17061.11
23346,2023-01-15,2061,1001,3495,2.65,9261.75
23347,2025-06-24,2084,1004,198,2.57,508.86
23348,2025-10-28,2462,1005,4602,0.73,3359.46
23349,2024-05-02,2056,1023,3257,4.12,13418.84
23350,2025-08-07,2465,1019,4263,5.77,24597.51
23351,2023-03-05,2002,1017,3350,1.99,6666.5
23352,2024-12-01,2245,1012,128,2.67,341.76
23353,2023-03-01,2440,1025,853,2.22,1893.66
23354,2023-09-11,2182,1016,4435,0.43,1907.05
23355,2023-03-10,2487,1010,1195,5.37,6417.15
23356,2025-09-29,2086,1007,224,1.81,405.44
23357,2023-05-23,2332,1006,3203,1.23,3939.69
23358,2025-08-15,2330,1014,3267,4.83,15779.61
23359,2023-03-31,2422,1010,258,5.73,1478.34
23360,2024-06-20,2024,1021,2736,0.36,984.96
23361,2024-04-20,2052,1006,4292,2.66,11416.72
23362,2024-06-18,2465,1004,384,2.41,925.44
23363,2025-03-05,2397,1001,4122,2.01,8285.22
23364,2025-01-18,2016,1015,1080,4.41,4762.8
23365,2023-06-04,2366,1002,4089,4.59,18768.51
23366,2024-09-26,2073,1023,1600,3.14,5024.0
23367,2023-11-05,2161,1007,430,2.12,911.6
23368,2025-12-26,2364,1002,3316,3.42,11340.72
23369,2025-05-06,2406,1009,1112,5.16,5737.92
23370,2023-07-18,2128,1012,2803,0.61,1709.83
23371,2025-07-19,2081,1003,1978,5.37,10621.86
23372,2025-03-30,2045,1001,797,3.29,2622.13
23373,2024-09-13,2293,1012,4743,3.06,14513.58
23374,2024-06-07,2108,1016,2939,2.18,6407.02
23375,2023-10-03,2471,1012,4686,1.83,8575.38
23376,2023-12-25,2280,1009,1330,4.76,6330.8
23377,2025-01-24,2231,1016,4096,1.43,5857.28
23378,2024-08-19,2349,1016,347,1.62,562.14
23379,2024-10-16,2400,1019,2295,3.57,8193.15
23380,2025-07-23,2209,1024,2783,3.26,9072.58
23381,2023-01-25,2348,1020,3023,4.39,13270.97
23382,2024-03-26,2395,1007,1582,1.64,2594.48
23383,2025-09-17,2459,1025,1451,3.79,5499.29
23384,2024-09-02,2495,1007,4066,1.05,4269.3
23385,2025-09-16,2029,1012,364,2.58,939.12
23386,2023-03-29,2473,1006,4504,2.21,9953.84
23387,2023-05-25,2037,1006,3503,2.3,8056.9
23388,2023-01-29,2405,1024,2378,3.81,9060.18
23389,2025-02-02,2153,1012,586,3.24,1898.64
23390,2025-03-13,2258,1013,1056,3.15,3326.4
23391,2025-07-07,2187,1005,4140,0.3,1242.0
23392,2023-03-18,2444,1001,3863,3.2,12361.6
23393,2023-03-01,2021,1018,993,5.09,5054.37
23394,2024-04-10,2240,1009,1809,3.65,6602.85
23395,2023-08-31,2121,1002,442,4.89,2161.38
23396,2023-12-21,2428,1006,1289,2.63,3390.07
23397,2024-02-24,2300,1009,4306,3.0,12918.0
23398,2024-05-24,2007,1009,253,4.35,1100.55
23399,2023-12-13,2430,1004,2880,2.32,6681.6
23400,2025-12-09,2224,1007,1105,1.79,1977.95
23401,2023-09-13,2290,1025,645,3.43,2212.35
23402,2025-10-13,2024,1014,4695,3.61,16948.95
23403,2025-08-27,2285,1017,4810,1.28,6156.8
23404,2023-11-27,2473,1014,2391,3.48,8320.68
23405,2023-12-19,2059,1019,4010,3.96,15879.6
23406,2025-05-29,2191,1023,1018,5.12,5212.16
23407,2023-11-14,2470,1011,4901,1.95,9556.95
23408,2023-06-11,2041,1019,3055,5.61,17138.55
23409,2023-02-15,2065,1024,990,3.41,3375.9
23410,2025-02-18,2404,1008,4198,4.64,19478.72
23411,2024-11-14,2210,1005,1830,0.34,622.2
23412,2025-05-22,2154,1007,3951,0.3,1185.3
23413,2025-11-20,2448,1021,3143,2.49,7826.07
23414,2025-06-05,2457,1016,1306,0.28,365.68
23415,2023-08-06,2419,1019,2002,3.76,7527.52
23416,2025-12-20,2161,1018,370,3.98,1472.6
23417,2023-04-21,2479,1009,1734,5.07,8791.38
23418,2025-10-06,2387,1005,1461,0.17,248.37
23419,2023-08-29,2006,1023,1085,5.05,5479.25
23420,2024-06-06,2378,1012,4642,2.22,10305.24
23421,2024-12-23,2402,1009,1976,2.84,5611.84
23422,2024-07-28,2099,1012,4728,1.7,8037.6
23423,2025-04-10,2093,1025,4243,2.44,10352.92
23424,2023-02-16,2024,1008,1107,3.81,4217.67
23425,2024-09-19,2292,1002,3089,4.66,14394.74
23426,2023-11-11,2402,1004,4499,1.89,8503.11
23427,2025-10-01,2091,1022,4291,2.5,10727.5
23428,2024-03-06,2172,1009,800,3.6,2880.0
23429,2025-02-10,2226,1009,801,2.9,2322.9
23430,2024-11-21,2282,1010,4472,4.96,22181.12
23431,2023-09-10,2307,1008,1053,4.16,4380.48
23432,2025-07-05,2420,1012,369,0.99,365.31
23433,2024-12-25,2485,1018,986,4.68,4614.48
23434,2024-05-11,2451,1022,4298,3.91,16805.18
23435,2023-08-10,2243,1010,3834,3.84,14722.56
23436,2024-05-11,2230,1007,575,2.12,1219.0
23437,2025-10-22,2480,1003,2678,4.12,11033.36
23438,2025-01-12,2097,1004,3035,1.31,3975.85
23439,2023-09-26,2493,1011,605,0.82,496.1
23440,2024-09-16,2340,1018,1653,5.22,8628.66
23441,2023-06-13,2162,1008,1265,4.93,6236.45
23442,2024-05-08,2214,1005,4330,1.46,6321.8
23443,2023-06-08,2247,1022,3115,2.47,7694.05
23444,2023-06-26,2396,1011,2382,2.31,5502.42
23445,2023-05-09,2368,1020,950,1.73,1643.5
23446,2023-08-16,2346,1005,3413,0.73,2491.49
23447,2023-09-17,2007,1025,4524,0.98,4433.52
23448,2025-08-01,2035,1024,684,3.47,2373.48
23449,2023-04-18,2414,1006,1804,2.13,3842.52
23450,2024-09-04,2083,1013,3254,3.77,12267.58
23451,2023-06-21,2308,1006,1079,3.4,3668.6
23452,2024-12-16,2467,1001,326,2.07,674.82
23453,2024-03-05,2281,1017,3482,2.23,7764.86
23454,2023-07-14,2425,1008,695,3.24,2251.8
23455,2025-04-16,2355,1012,940,2.8,2632.0
23456,2023-12-11,2158,1012,2317,1.97,4564.49
23457,2023-02-16,2156,1022,1042,2.37,2469.54
23458,2023-08-11,2016,1017,3106,3.05,9473.3
23459,2023-12-09,2461,1025,4996,3.21,16037.16
23460,2025-06-22,2366,1012,4841,0.78,3775.98
23461,2024-07-21,2175,1006,338,3.39,1145.82
23462,2023-10-02,2494,1016,293,2.47,723.71
23463,2025-04-27,2134,1013,984,5.07,4988.88
23464,2025-04-15,2424,1015,3394,5.0,16970.0
23465,2025-05-03,2066,1012,3820,2.13,8136.6
23466,2023-12-06,2103,1022,4448,3.29,14633.92
23467,2023-06-07,2262,1006,1561,3.68,5744.48
23468,2023-11-21,2340,1015,560,4.09,2290.4
23469,2025-10-15,2401,1013,528,4.9,2587.2
23470,2024-04-06,2202,1010,4165,4.88,20325.2
23471,2023-03-06,2011,1001,4962,3.81,18905.22
23472,2025-02-20,2257,1024,3061,4.21,12886.81
23473,2024-06-20,2115,1002,2713,5.34,14487.42
23474,2023-04-14,2183,1021,2890,2.72,7860.8
23475,2023-08-19,2082,1018,785,6.17,4843.45
23476,2025-11-25,2112,1008,652,3.16,2060.32
23477,2024-12-10,2045,1009,3097,4.59,14215.23
23478,2023-03-05,2239,1019,582,4.51,2624.82
23479,2023-07-02,2443,1017,2980,2.72,8105.6
23480,2024-06-07,2038,1022,3888,2.34,9097.92
23481,2024-02-29,2458,1018,3450,3.81,13144.5
23482,2023-02-12,2193,1021,3912,2.01,7863.12
23483,2023-02-27,2184,1007,121,0.74,89.54
23484,2023-04-16,2118,1014,934,5.53,5165.02
23485,2023-10-08,2165,1011,2873,0.81,2327.13
23486,2025-06-29,2118,1017,3973,2.7,10727.1
23487,2024-08-15,2432,1023,2355,5.47,12881.85
23488,2024-06-05,2097,1011,4524,2.52,11400.48
23489,2025-01-09,2134,1011,3379,1.11,3750.69
23490,2024-03-08,2009,1003,4278,4.93,21090.54
23491,2023-09-02,2367,1003,729,4.11,2996.19
23492,2025-05-06,2034,1023,3842,4.26,16366.92
23493,2023-07-04,2264,1012,4747,1.25,5933.75
23494,2024-11-28,2237,1013,2299,4.33,9954.67
23495,2024-06-19,2141,1018,1306,5.57,7274.42
23496,2025-10-30,2481,1002,3916,4.25,16643.0
23497,2024-01-28,2395,1022,669,3.86,2582.34
23498,2025-09-04,2178,1018,1588,4.16,6606.08
23499,2024-06-02,2335,1011,2311,0.86,1987.46
23500,2025-04-26,2382,1002,4178,3.49,14581.22
23501,2025-09-12,2371,1003,3819,6.2,23677.8
23502,2024-08-22,2372,1010,1900,4.87,9253.0
23503,2023-12-06,2219,1015,484,3.4,1645.6
23504,2023-11-09,2458,1017,3980,3.41,13571.8
23505,2023-09-22,2379,1023,4643,4.57,21218.51
23506,2024-12-20,2042,1007,246,2.04,501.84
23507,2024-02-21,2417,1022,603,4.58,2761.74
23508,2024-09-08,2463,1024,1434,3.46,4961.64
23509,2023-09-26,2052,1019,3821,5.86,22391.06
23510,2024-12-23,2028,1022,3580,3.21,11491.8
23511,2023-06-29,2082,1009,4978,3.52,17522.56
23512,2024-08-05,2475,1022,4595,2.31,10614.45
23513,2023-03-29,2427,1018,4933,4.07,20077.31
23514,2024-11-25,2044,1021,290,0.44,127.6
23515,2025-07-30,2007,1010,2375,5.1,12112.5
23516,2023-07-04,2369,1006,4502,2.33,10489.66
23517,2024-11-14,2105,1022,665,2.44,1622.6
23518,2025-10-20,2032,1018,947,4.6,4356.2
23519,2025-01-23,2385,1025,831,1.03,855.93
23520,2023-10-08,2347,1021,4944,2.73,13497.12
23521,2024-03-15,2256,1022,3937,2.86,11259.82
23522,2023-12-24,2226,1011,3629,1.02,3701.58
23523,2025-05-21,2270,1004,2169,1.62,3513.78
23524,2024-07-07,2101,1010,1742,4.7,8187.4
23525,2023-09-11,2199,1023,2943,5.67,16686.81
23526,2023-08-24,2367,1010,173,6.37,1102.01
23527,2025-10-05,2366,1006,2907,1.68,4883.76
23528,2023-05-30,2425,1022,4489,4.4,19751.6
23529,2024-03-20,2115,1021,1024,0.1,102.4
23530,2025-04-21,2306,1013,723,3.35,2422.05
23531,2025-05-25,2496,1020,4667,3.07,14327.69
23532,2023-07-23,2095,1011,2827,1.29,3646.83
23533,2023-11-29,2032,1010,3585,5.58,20004.3
23534,2024-02-24,2085,1006,305,2.18,664.9
23535,2025-08-05,2376,1022,4458,2.09,9317.22
23536,2024-01-11,2117,1020,1537,3.84,5902.08
23537,2023-11-04,2059,1024,3864,4.67,18044.88
23538,2025-05-01,2341,1010,4990,5.93,29590.7
23539,2023-03-02,2394,1014,3370,3.62,12199.4
23540,2025-11-29,2451,1007,4080,2.2,8976.0
23541,2024-04-25,2022,1010,3371,5.41,18237.11
23542,2024-03-25,2240,1007,1482,2.67,3956.94
23543,2025-10-13,2216,1017,4818,1.97,9491.46
23544,2025-01-10,2016,1013,2658,5.86,15575.88
23545,2025-10-02,2270,1014,4225,3.25,13731.25
23546,2025-11-25,2312,1009,278,3.67,1020.26
23547,2023-06-08,2112,1016,2671,0.52,1388.92
23548,2023-08-08,2311,1012,240,2.56,614.4
23549,2025-02-25,2228,1002,3999,5.65,22594.35
23550,2025-06-11,2127,1004,2109,1.12,2362.08
23551,2025-02-09,2303,1023,637,3.51,2235.87
23552,2024-11-08,2339,1009,1627,4.98,8102.46
23553,2024-12-17,2137,1017,1699,3.44,5844.56
23554,2024-11-03,2404,1024,2637,5.24,13817.88
23555,2024-12-02,2336,1022,3263,4.5,14683.5
23556,2023-06-08,2046,1012,2017,2.57,5183.69
23557,2025-02-28,2067,1013,2976,3.34,9939.84
23558,2023-04-18,2093,1004,2935,0.95,2788.25
23559,2024-12-19,2049,1004,1129,3.47,3917.63
23560,2025-12-06,2441,1023,728,4.39,3195.92
23561,2025-06-06,2107,1011,360,2.31,831.6
23562,2025-04-16,2463,1020,628,2.9,1821.2
23563,2023-05-08,2500,1010,4227,4.29,18133.83
23564,2023-03-21,2004,1006,2545,2.54,6464.3
23565,2024-12-18,2361,1021,1246,0.18,224.28
23566,2023-12-30,2326,1012,1423,2.0,2846.0
23567,2023-08-14,2240,1010,643,5.84,3755.12
23568,2025-01-10,2171,1024,2948,5.66,16685.68
23569,2024-02-25,2107,1014,337,3.39,1142.43
23570,2025-08-20,2144,1013,3156,3.61,11393.16
23571,2023-05-05,2492,1008,4178,3.45,14414.1
23572,2024-09-07,2477,1010,1619,6.61,10701.59
23573,2025-06-23,2238,1023,1691,4.25,7186.75
23574,2024-10-21,2425,1014,3462,3.56,12324.72
23575,2023-02-26,2271,1005,519,0.75,389.25
23576,2024-08-16,2106,1009,2815,4.35,12245.25
23577,2023-05-30,2002,1004,1482,3.08,4564.56
23578,2024-07-02,2058,1001,4258,3.42,14562.36
23579,2025-02-12,2062,1001,917,3.32,3044.44
23580,2023-09-12,2206,1012,300,2.71,813.0
23581,2025-05-24,2185,1021,3405,1.85,6299.25
23582,2023-08-03,2359,1004,1289,2.34,3016.26
23583,2025-12-25,2168,1025,3756,3.01,11305.56
23584,2025-06-27,2451,1017,1866,2.78,5187.48
23585,2023-12-17,2080,1021,3675,1.65,6063.75
23586,2024-03-19,2167,1004,680,1.84,1251.2
23587,2025-12-13,2394,1017,1441,3.07,4423.87
23588,2023-02-25,2088,1004,1758,2.61,4588.38
23589,2025-10-24,2213,1002,2124,4.81,10216.44
23590,2023-08-06,2048,1019,1430,3.46,4947.8
23591,2023-05-15,2366,1015,789,2.86,2256.54
23592,2024-05-30,2209,1004,1191,1.76,2096.16
23593,2025-06-15,2108,1025,632,2.9,1832.8
23594,2023-07-20,2272,1017,286,2.17,620.62
23595,2024-03-29,2045,1009,1732,3.9,6754.8
23596,2024-03-22,2392,1007,1083,2.89,3129.87
23597,2025-12-02,2360,1005,3534,0.61,2155.74
23598,2023-09-26,2122,1008,3218,2.49,8012.82
23599,2024-12-22,2478,1002,4076,4.78,19483.28
23600,2023-10-26,2129,1001,1872,1.17,2190.24
23601,2024-10-21,2048,1007,4208,0.24,1009.92
23602,2023-12-11,2462,1020,2508,4.34,10884.72
23603,2023-04-19,2152,1006,3805,3.92,14915.6
23604,2023-01-20,2094,1022,4124,3.51,14475.24
23605,2023-12-29,2097,1017,4189,1.17,4901.13
23606,2025-02-26,2074,1013,4986,6.12,30514.32
23607,2024-08-03,2096,1017,2704,2.43,6570.72
23608,2025-04-30,2178,1010,3208,6.45,20691.6
23609,2024-10-12,2035,1003,255,3.55,905.25
23610,2024-03-05,2216,1018,2850,4.58,13053.0
23611,2023-10-19,2476,1004,403,0.99,398.97
23612,2023-02-21,2194,1006,530,3.27,1733.1
23613,2025-12-26,2320,1002,2686,5.23,14047.78
23614,2024-08-12,2153,1012,2354,1.55,3648.7
23615,2025-04-17,2164,1002,4663,5.09,23734.67
23616,2023-11-13,2466,1009,1181,4.91,5798.71
23617,2023-11-21,2304,1013,1705,4.18,7126.9
23618,2024-01-17,2360,1007,4774,0.43,2052.82
23619,2023-04-10,2248,1008,3445,2.96,10197.2
23620,2025-07-28,2341,1007,1052,1.17,1230.84
23621,2025-08-01,2353,1012,1509,2.35,3546.15
23622,2025-12-25,2285,1025,806,1.46,1176.76
23623,2025-01-22,2227,1009,713,3.65,2602.45
23624,2023-09-19,2464,1002,2029,4.01,8136.29
23625,2023-06-17,2353,1021,1189,2.52,2996.28
23626,2025-09-27,2167,1006,830,2.43,2016.9
23627,2024-09-22,2211,1015,706,3.75,2647.5
23628,2023-03-31,2187,1008,3981,3.29,13097.49
23629,2024-07-11,2451,1007,3052,2.17,6622.84
23630,2025-12-18,2083,1008,4109,5.32,21859.88
23631,2023-12-03,2030,1006,184,3.09,568.56
23632,2025-01-06,2249,1011,3522,1.93,6797.46
23633,2024-04-23,2283,1009,3011,3.58,10779.38
23634,2024-06-12,2492,1019,3061,4.55,13927.55
23635,2025-06-07,2377,1006,2978,3.65,10869.7
23636,2023-07-11,2328,1010,2303,6.41,14762.23
23637,2023-03-13,2081,1024,2553,5.44,13888.32
23638,2024-04-11,2184,1014,887,2.94,2607.78
23639,2024-11-28,2148,1005,1505,0.18,270.9
23640,2023-10-04,2367,1013,1763,4.75,8374.25
23641,2025-10-05,2448,1020,3649,4.4,16055.6
23642,2025-05-14,2241,1020,4326,2.42,10468.92
23643,2025-11-07,2465,1013,1052,5.16,5428.32
23644,2023-10-23,2261,1024,4124,4.14,17073.36
23645,2025-11-11,2002,1015,2588,3.45,8928.6
23646,2023-05-19,2437,1011,4039,2.36,9532.04
23647,2023-01-23,2065,1002,1152,5.81,6693.12
23648,2024-02-17,2142,1007,4280,1.23,5264.4
23649,2025-02-19,2282,1006,798,1.51,1204.98
23650,2023-02-03,2393,1006,2362,2.38,5621.56
23651,2025-09-24,2471,1017,4275,2.47,10559.25
23652,2025-06-14,2338,1017,1665,3.41,5677.65
23653,2023-02-07,2069,1010,1109,4.18,4635.62
23654,2025-12-28,2108,1019,1030,4.53,4665.9
23655,2024-04-13,2159,1013,1651,6.14,10137.14
23656,2023-08-11,2414,1020,215,3.76,808.4
23657,2025-11-13,2076,1015,3113,2.28,7097.64
23658,2023-11-30,2305,1016,484,1.05,508.2
23659,2025-01-09,2283,1011,2729,2.83,7723.07
23660,2025-02-05,2454,1016,4732,0.6,2839.2
23661,2025-07-31,2323,1010,4141,6.03,24970.23
23662,2024-02-05,2467,1002,4158,4.18,17380.44
23663,2025-05-21,2439,1022,140,2.59,362.6
23664,2025-08-11,2036,1018,455,4.7,2138.5
23665,2024-06-19,2112,1012,4268,3.3,14084.4
23666,2024-08-31,2445,1015,3147,3.27,10290.69
23667,2023-07-22,2056,1011,2048,1.98,4055.04
23668,2025-03-25,2315,1005,1752,1.02,1787.04
23669,2023-01-31,2384,1012,1723,2.99,5151.77
23670,2023-01-06,2359,1007,3591,1.91,6858.81
23671,2025-08-31,2273,1025,4539,1.33,6036.87
23672,2023-07-26,2170,1018,4845,5.39,26114.55
23673,2025-02-12,2328,1004,953,3.31,3154.43
23674,2023-01-31,2326,1009,1129,2.73,3082.17
23675,2025-11-30,2363,1018,3577,5.85,20925.45
23676,2024-02-07,2075,1010,3853,6.09,23464.77
